user,song,play_count
31cbbdbd5a1a6ef64601dee9144c7c20494452a7,SOXPFLM12A8AE48C50,53
31cbbdbd5a1a6ef64601dee9144c7c20494452a7,SOZVVRE12A8C143150,5
e04a9e4861256079476c25d655d97c1c5603b3cd,SOAUFOF12AB0180C65,14
e04a9e4861256079476c25d655d97c1c5603b3cd,SOAYATB12A6701FD50,38
e04a9e4861256079476c25d655d97c1c5603b3cd,SODEOCO12A6701E922,3
e04a9e4861256079476c25d655d97c1c5603b3cd,SODJWHY12A8C142CCE,9
e04a9e4861256079476c25d655d97c1c5603b3cd,SOEQJBS12A8AE475A4,1
e04a9e4861256079476c25d655d97c1c5603b3cd,SOFEGST12A58A7D682,12
e04a9e4861256079476c25d655d97c1c5603b3cd,SOFLJQZ12A6D4FADA6,14
e04a9e4861256079476c25d655d97c1c5603b3cd,SOGTDJQ12A8C13324F,2
e04a9e4861256079476c25d655d97c1c5603b3cd,SOHJOLH12A6310DFE5,1
e04a9e4861256079476c25d655d97c1c5603b3cd,SOILFUU12AB017C75F,7
e04a9e4861256079476c25d655d97c1c5603b3cd,SOLWRZI12A6D4FC4F0,1
e04a9e4861256079476c25d655d97c1c5603b3cd,SOMGIYR12AB0187973,1
e04a9e4861256079476c25d655d97c1c5603b3cd,SONQEYS12AF72AABC9,2
e04a9e4861256079476c25d655d97c1c5603b3cd,SOPEOGA12AB017B694,8
e04a9e4861256079476c25d655d97c1c5603b3cd,SOPQLBY12A6310E992,3
e04a9e4861256079476c25d655d97c1c5603b3cd,SOQQAAQ12A67ADE34D,6
e04a9e4861256079476c25d655d97c1c5603b3cd,SORWLTW12A670208FA,5
e04a9e4861256079476c25d655d97c1c5603b3cd,SOSLQQJ12AB017BDCC,1
e04a9e4861256079476c25d655d97c1c5603b3cd,SOTKYBW12A8C13C3EA,2
e04a9e4861256079476c25d655d97c1c5603b3cd,SOUGCDK12AC95F075F,1
e04a9e4861256079476c25d655d97c1c5603b3cd,SOUOEMP12A8C13866E,4
e04a9e4861256079476c25d655d97c1c5603b3cd,SOVDLZN12AB0185BEA,26
e04a9e4861256079476c25d655d97c1c5603b3cd,SOVQJRY12A81C210C0,5
e04a9e4861256079476c25d655d97c1c5603b3cd,SOVRTPN12AB0184F9E,5
e04a9e4861256079476c25d655d97c1c5603b3cd,SOWCKVR12A8C142411,10
e04a9e4861256079476c25d655d97c1c5603b3cd,SOWEJXA12A6701C574,9
e04a9e4861256079476c25d655d97c1c5603b3cd,SOWOMMY127F8096DF9,2
e04a9e4861256079476c25d655d97c1c5603b3cd,SOWUTFF12A8C138AB2,1
e04a9e4861256079476c25d655d97c1c5603b3cd,SOXKOIY12A8C13C1EA,1
e04a9e4861256079476c25d655d97c1c5603b3cd,SOXQYSC12A6310E908,2
113255a012b2affeab62607563d03fbdf31b08e7,SOAFTRR12AF72A8D4D,2
113255a012b2affeab62607563d03fbdf31b08e7,SOAJXWO12A8C1436D0,6
113255a012b2affeab62607563d03fbdf31b08e7,SOAKMDU12A8C1346A9,2
113255a012b2affeab62607563d03fbdf31b08e7,SOBUBLL12A58A795A8,19
113255a012b2affeab62607563d03fbdf31b08e7,SOEOJHS12AB017F3DC,4
113255a012b2affeab62607563d03fbdf31b08e7,SOEPZQS12A8C1436C7,9
113255a012b2affeab62607563d03fbdf31b08e7,SOFEGST12A58A7D682,1
113255a012b2affeab62607563d03fbdf31b08e7,SOGTDJQ12A8C13324F,1
113255a012b2affeab62607563d03fbdf31b08e7,SOMCAFM12A58A7B024,11
113255a012b2affeab62607563d03fbdf31b08e7,SOMEUED12A6701DBEA,1
113255a012b2affeab62607563d03fbdf31b08e7,SOMMONH12A6D4F41CD,2
113255a012b2affeab62607563d03fbdf31b08e7,SONGIPI12A8AE46162,21
113255a012b2affeab62607563d03fbdf31b08e7,SONNSYV12A8C146BEC,1
113255a012b2affeab62607563d03fbdf31b08e7,SOPEOGA12AB017B694,1
113255a012b2affeab62607563d03fbdf31b08e7,SOSVQNK12AC468D6BE,5
113255a012b2affeab62607563d03fbdf31b08e7,SOTCMDJ12A6D4F8528,3
113255a012b2affeab62607563d03fbdf31b08e7,SOTEKMT12A67AD954E,1
113255a012b2affeab62607563d03fbdf31b08e7,SOTVLQY12A58A798C2,8
113255a012b2affeab62607563d03fbdf31b08e7,SOXFPND12AB017C9D1,1
113255a012b2affeab62607563d03fbdf31b08e7,SOXPDDQ12A58A76829,1
113255a012b2affeab62607563d03fbdf31b08e7,SOZCDWG12A6D4F81E1,11
113255a012b2affeab62607563d03fbdf31b08e7,SOZVCRW12A67ADA0B7,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOADJQJ12A8C141D38,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOAKMDU12A8C1346A9,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOANQFY12AB0183239,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOAUWYT12A81C206F1,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOAXGDH12A8C13F8A1,4
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOAYATB12A6701FD50,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOBBKGF12A8C1311EE,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOBONKR12A58A7A7E0,6
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOBOUPA12A6D4F81F1,5
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOBRHVR12A8C133F35,6
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOCHTHF12AB017E206,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOCKSGZ12A58A7CA4B,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOCVTLJ12A6310F0FD,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SODACBL12A8C13C273,12
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SODCNEE12A6310E037,5
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SODCNJX12A6D4F93CB,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SODEAWL12AB0187032,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SODEOCO12A6701E922,6
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SODGVGW12AC9075A8D,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SODJWHY12A8C142CCE,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOEBOWM12AB017F279,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOEGIYH12A6D4FC0E3,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOEHWGF12A6D4F8B2B,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOEKSGJ12A67AE227E,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOERYLG12A6701F07F,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOETKSY12A8C13C666,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOFCPOU12A8C13BF40,5
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOFGIVB12A6D4F5923,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOFLJQZ12A6D4FADA6,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOFVZRE12A8C139783,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOGPBAW12A6D4F9F22,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOGTQNI12AB0184A5C,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOGZOIP12A6D4FB934,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOHJOLH12A6310DFE5,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOHRQFL12A6D4F3C8A,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOHTKMO12AB01843B0,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOHYLXU12A8C139492,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOHYSXA12AB0186704,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOHZPIK12A58A7CCAE,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOIBLKQ12AB0183E85,4
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOIIOUS12A8AE47E20,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOIMCDE12A6D4F8383,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOIMTII12A6D4F662A,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOITRTA12A6D4F8261,9
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOIZAZL12A6701C53B,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOIZLKI12A6D4F7B61,4
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOJSTYO12A8C13F200,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOJTLHS12A8C13F633,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOKLRPJ12A8C13C3FE,11
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOKMHKY12AF72AB079,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOKUPAO12AB018D576,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOKUTUM12A6701D9CD,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOLGPOU12A58A7EA20,7
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOLRGNF12AB0187CF4,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOLRGVL12A8C143BC3,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOLWRZI12A6D4FC4F0,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOLZEED12A6D4FA8C9,5
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOMLYJD12A58A7B155,6
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SONHVVE12AB018D038,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SONIQRE12AF72A2B02,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SONNSYV12A8C146BEC,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SONOYIB12A81C1F88C,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SONQEYS12AF72AABC9,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SONVPTP12A6D4F7A34,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SONYKOW12AB01849C9,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SONZWDK12A6701F62B,5
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOOFYTN12A6D4F9B35,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOOGNOZ12AAF3B2936,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOOJJCT12A6310E1C0,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOOYDAZ12A58A7AE08,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOPAYPV12AB017DB0C,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOPCTBB12AF72A1B64,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOPEOGA12AB017B694,9
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOPQLBY12A6310E992,12
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOPREHY12AB01815F9,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOPTLQL12AB018D56F,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOPUCYA12A8C13A694,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOPVQLJ12A67AE2281,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOPXKYD12A6D4FA876,6
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOQGSUC12A8C13B66D,5
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOQGVCS12AF72A078D,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOQLUTQ12A8AE48037,13
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOQQQMM12A6310DFCC,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOQZYQH12A8AE468E5,4
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SORALYQ12A8151BA99,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SORJICW12A8C13640D,18
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SORWLTW12A670208FA,6
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOSCIZP12AB0181D2F,4
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOSJFDH12A8C143096,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOSJRJP12A6D4F826F,6
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOSLQGG12A6D4F5045,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOSPXWA12AB0181875,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOSVPIE12A6D4FA873,13
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOSXLTC12AF72A7F54,17
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOSZJFV12AB01878CB,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOTEKMT12A67AD954E,4
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOTWSXL12A8C143349,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOUFTBI12AB0183F65,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOUFWEW12AB0180EB7,7
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOULTKQ12AB018A183,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOUNZHU12A8AE47481,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOUSMXX12AB0185C24,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOVQJRY12A81C210C0,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOVRTPN12AB0184F9E,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOWCKVR12A8C142411,4
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOWEJXA12A6701C574,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOWGXOP12A6701E93A,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOWNIWL12AB017B720,4
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOWRREB12A6D4FA7CB,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOWRTJD12A8C132704,4
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOWYYUQ12A6701D68D,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOXAQJS12AB018CBF7,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOXFPND12AB017C9D1,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOXKOIY12A8C13C1EA,8
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOXLOQG12AF72A2D55,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOXNZOW12AB017F756,1
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOXQYSC12A6310E908,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOXVVSM12A8C142224,9
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOXZOMB12AB017DA15,2
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOYMIMI12AB0181E5C,3
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOZVCRW12A67ADA0B7,7
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOZVVRE12A8C143150,8
4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOZYSDT12A8C13BFD7,2
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOAFTRR12AF72A8D4D,22
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOANQFY12AB0183239,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOARUPP12AB01842E0,19
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOAUWYT12A81C206F1,45
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOAXGDH12A8C13F8A1,14
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOBONKR12A58A7A7E0,2
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOCHTHF12AB017E206,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOCNAXF12A6D4F9B34,3
4ae01afa8f2430ea0704d502bc7b57fb52164882,SODGJKH12AAA8C9487,5
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOEHDTU12AF72A8BD5,7
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOEOJHS12AB017F3DC,19
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOEPZQS12A8C1436C7,38
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOEQJBS12A8AE475A4,40
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOFCPOU12A8C13BF40,93
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOFEGST12A58A7D682,5
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOFKABN12A8AE476C6,2
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOFLJQZ12A6D4FADA6,21
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOFRQTD12A81C233C0,15
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOGTDJQ12A8C13324F,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOHFNKO12AB017C772,5
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOHZPIK12A58A7CCAE,2
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOILFUU12AB017C75F,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOISNSU12AC468C0D8,3
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOIZLKI12A6D4F7B61,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOJSTYO12A8C13F200,16
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOJTLHS12A8C13F633,2
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOKLRPJ12A8C13C3FE,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOKUAGP12A8C133B94,5
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOKUTUM12A6701D9CD,9
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOLGPOU12A58A7EA20,45
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOLLNTU12A6701CFDC,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOLRGVL12A8C143BC3,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOLWZVR12AB01849C6,6
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOMCMKG12A8C1347BF,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOMGIYR12AB0187973,25
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOMGVYU12A8C1314FF,2
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOMMONH12A6D4F41CD,3
4ae01afa8f2430ea0704d502bc7b57fb52164882,SONEWAX12AB018DD3F,2
4ae01afa8f2430ea0704d502bc7b57fb52164882,SONNSYV12A8C146BEC,34
4ae01afa8f2430ea0704d502bc7b57fb52164882,SONOYIB12A81C1F88C,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SONQEYS12AF72AABC9,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SONWUZV12AB0180BAD,33
4ae01afa8f2430ea0704d502bc7b57fb52164882,SONYKOW12AB01849C9,3
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOOEGCA12A6D4F8B80,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOOFYTN12A6D4F9B35,30
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOOGNOZ12AAF3B2936,94
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOPABZM12A6D4FC668,53
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOPAYPV12AB017DB0C,7
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOPPROJ12AB0184E18,3
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOPQLBY12A6310E992,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOPUCYA12A8C13A694,53
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOQQQMM12A6310DFCC,2
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOQWYAQ12A6D4FB9A3,2
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOQZYQH12A8AE468E5,3
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOSCIZP12AB0181D2F,3
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOSJSSU12A6D4F8F41,5
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOSLQQJ12AB017BDCC,17
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOSROFB12AAF3B4C5D,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOSXLTC12AF72A7F54,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOSYOHI12A8C144584,20
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOSZJFV12AB01878CB,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOTCMDJ12A6D4F8528,79
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOTNHIP12AB0183131,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOTVLQY12A58A798C2,12
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOUNJIO12AB0181339,49
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOUSMXX12AB0185C24,6
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOUSZSW12AB01800C2,6
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOWUTFF12A8C138AB2,1
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOXPFLM12A8AE48C50,20
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOXWYZP12AF72A42A6,4
4ae01afa8f2430ea0704d502bc7b57fb52164882,SOYGKNI12AB0187E6E,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SOADJQJ12A8C141D38,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SOAFTRR12AF72A8D4D,2
b0a3d755fe4a6549e241676b0a388e9410749c05,SOAJXWO12A8C1436D0,2
b0a3d755fe4a6549e241676b0a388e9410749c05,SOANQFY12AB0183239,12
b0a3d755fe4a6549e241676b0a388e9410749c05,SOAUWYT12A81C206F1,14
b0a3d755fe4a6549e241676b0a388e9410749c05,SOAXGDH12A8C13F8A1,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SOBADEB12AB018275F,7
b0a3d755fe4a6549e241676b0a388e9410749c05,SOBOAFP12A8C131F36,5
b0a3d755fe4a6549e241676b0a388e9410749c05,SOBONKR12A58A7A7E0,12
b0a3d755fe4a6549e241676b0a388e9410749c05,SOBOUPA12A6D4F81F1,22
b0a3d755fe4a6549e241676b0a388e9410749c05,SOBPKPW12A6701E8F9,12
b0a3d755fe4a6549e241676b0a388e9410749c05,SOBUBLL12A58A795A8,1
b0a3d755fe4a6549e241676b0a388e9410749c05,SOBWSGV12AB018B5E0,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SOBXHDL12A81C204C0,82
b0a3d755fe4a6549e241676b0a388e9410749c05,SOCKSGZ12A58A7CA4B,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SOCVTLJ12A6310F0FD,5
b0a3d755fe4a6549e241676b0a388e9410749c05,SODCNJX12A6D4F93CB,36
b0a3d755fe4a6549e241676b0a388e9410749c05,SODEAWL12AB0187032,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SODGJKH12AAA8C9487,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SODGVGW12AC9075A8D,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SODJWHY12A8C142CCE,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SODLLYS12A8C13A96B,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SODOWUC12AC9097E76,2
b0a3d755fe4a6549e241676b0a388e9410749c05,SOEBOWM12AB017F279,2
b0a3d755fe4a6549e241676b0a388e9410749c05,SOEGIYH12A6D4FC0E3,12
b0a3d755fe4a6549e241676b0a388e9410749c05,SOEKSGJ12A67AE227E,2
b0a3d755fe4a6549e241676b0a388e9410749c05,SOEQJBS12A8AE475A4,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SOFKABN12A8AE476C6,16
b0a3d755fe4a6549e241676b0a388e9410749c05,SOFKFXC12AC90732A5,2
b0a3d755fe4a6549e241676b0a388e9410749c05,SOFLJQZ12A6D4FADA6,9
b0a3d755fe4a6549e241676b0a388e9410749c05,SOFRCGW12A81C21EA6,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SOFRQTD12A81C233C0,9
b0a3d755fe4a6549e241676b0a388e9410749c05,SOFVZRE12A8C139783,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SOGCWUH12AC90732B0,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SOGPBAW12A6D4F9F22,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SOGPNGN12A8C143969,1
b0a3d755fe4a6549e241676b0a388e9410749c05,SOGRAGY12A6D4F7248,15
b0a3d755fe4a6549e241676b0a388e9410749c05,SOGSAYQ12AB018BA14,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SOGTQNI12AB0184A5C,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SOGWJEY12AC9618862,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SOHTKMO12AB01843B0,11
b0a3d755fe4a6549e241676b0a388e9410749c05,SOHYSXA12AB0186704,2
b0a3d755fe4a6549e241676b0a388e9410749c05,SOIBLKQ12AB0183E85,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SOIDDNJ12AC9071B90,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SOIIOUS12A8AE47E20,1
b0a3d755fe4a6549e241676b0a388e9410749c05,SOISNSU12AC468C0D8,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SOIZAZL12A6701C53B,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SOIZLKI12A6D4F7B61,16
b0a3d755fe4a6549e241676b0a388e9410749c05,SOKKKZW12A6D4F7F88,14
b0a3d755fe4a6549e241676b0a388e9410749c05,SOKLRPJ12A8C13C3FE,17
b0a3d755fe4a6549e241676b0a388e9410749c05,SOKMHKY12AF72AB079,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SOKOXWU12AF72AD1BC,2
b0a3d755fe4a6549e241676b0a388e9410749c05,SOKUAGP12A8C133B94,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SOKUPAO12AB018D576,4
b0a3d755fe4a6549e241676b0a388e9410749c05,SOLFXKT12AB017E3E0,3
b0a3d755fe4a6549e241676b0a388e9410749c05,SOLGLUC12AB018A8FA,1
